word1,type,len,pos1,stemmed1,priorpolarity
staid,strongsubj,1,adj,n,negative
stain,weaksubj,1,verb,y,negative
stainless,weaksubj,1,adj,n,positive
stake,weaksubj,1,adj,n,negative
stake,weaksubj,1,noun,n,negative
stale,strongsubj,1,adj,n,negative
stalemate,strongsubj,1,noun,n,negative
stammer,strongsubj,1,verb,y,negative
stampede,weaksubj,1,adj,n,negative
stampede,weaksubj,1,noun,n,negative
stance,weaksubj,1,adj,n,neutral
stance,weaksubj,1,noun,n,neutral
stances,weaksubj,1,adj,n,neutral
stances,weaksubj,1,noun,n,neutral
stand,weaksubj,1,verb,y,positive
stands,weaksubj,1,adj,n,neutral
stands,weaksubj,1,noun,n,neutral
standstill,strongsubj,1,noun,n,negative
star,strongsubj,1,adj,n,positive
star,strongsubj,1,noun,n,positive
stark,strongsubj,1,adj,n,negative
starkly,strongsubj,1,anypos,n,negative
stars,strongsubj,1,adj,n,positive
stars,strongsubj,1,noun,n,positive
startle,strongsubj,1,verb,y,negative
startling,strongsubj,1,anypos,n,negative
startlingly,strongsubj,1,anypos,n,negative
starvation,weaksubj,1,noun,n,negative
starve,weaksubj,1,verb,y,negative
stately,strongsubj,1,adj,n,positive
statements,weaksubj,1,adj,n,neutral
statements,weaksubj,1,noun,n,neutral
static,weaksubj,1,adj,n,negative
statuesque,strongsubj,1,adj,n,positive
staunch,strongsubj,1,adj,n,positive
staunchly,strongsubj,1,anypos,n,positive
staunchness,strongsubj,1,noun,n,positive
steadfast,strongsubj,1,adj,n,positive
steadfastly,strongsubj,1,adverb,n,positive
steadfastness,strongsubj,1,noun,n,positive
steadiness,weaksubj,1,noun,n,positive
steady,weaksubj,1,adj,n,positive
steal,weaksubj,1,verb,y,negative
stealing,weaksubj,1,noun,n,negative
steep,weaksubj,1,adj,n,negative
steeply,weaksubj,1,adverb,n,negative
stellar,strongsubj,1,adj,n,positive
stellarly,strongsubj,1,anypos,n,positive
stench,strongsubj,1,anypos,n,negative
stereotype,strongsubj,1,noun,n,negative
stereotypical,strongsubj,1,anypos,n,negative
stereotypically,strongsubj,1,anypos,n,negative
stern,strongsubj,1,adj,n,negative
stern,strongsubj,1,noun,n,negative
stew,strongsubj,1,verb,y,negative
sticky,weaksubj,1,adj,n,negative
stiff,weaksubj,1,adj,n,negative
stifle,strongsubj,1,verb,y,negative
stifling,strongsubj,1,anypos,n,negative
stiflingly,strongsubj,1,anypos,n,negative
stigma,strongsubj,1,noun,n,negative
stigma,strongsubj,1,verb,y,negative
stigmatize,strongsubj,1,verb,y,negative
still,weaksubj,1,anypos,y,neutral
stimulate,weaksubj,1,verb,y,positive
stimulating,strongsubj,1,anypos,n,positive
stimulative,weaksubj,1,adj,n,positive
sting,strongsubj,1,adj,n,negative
sting,weaksubj,1,noun,n,negative
sting,weaksubj,1,verb,y,negative
stinging,strongsubj,1,adj,n,negative
stingingly,strongsubj,1,adj,n,negative
stink,strongsubj,1,noun,n,negative
stink,strongsubj,1,verb,y,negative
stinking,strongsubj,1,anypos,n,negative
stir,strongsubj,1,adj,n,neutral
stir,strongsubj,1,noun,n,neutral
stir,weaksubj,1,verb,y,neutral
stirring,strongsubj,1,adj,n,positive
stirringly,strongsubj,1,anypos,n,positive
stodgy,strongsubj,1,adj,n,negative
stole,weaksubj,1,verb,n,negative
stolen,weaksubj,1,adj,n,negative
stolen,weaksubj,1,verb,n,negative
stood,weaksubj,1,verb,y,positive
stooge,strongsubj,1,anypos,n,negative
stooges,strongsubj,1,adj,n,negative
stooges,strongsubj,1,noun,n,negative
storm,weaksubj,1,verb,y,negative
stormy,weaksubj,1,adj,n,negative
straggle,weaksubj,1,verb,y,negative
straggler,weaksubj,1,noun,n,negative
straight,weaksubj,1,adj,n,positive
straightforward,strongsubj,1,adj,n,positive
strain,weaksubj,1,noun,n,negative
strain,weaksubj,1,verb,y,negative
strained,weaksubj,1,adj,n,negative
strange,strongsubj,1,adj,n,negative
strange,strongsubj,1,anypos,y,negative
strangely,strongsubj,1,anypos,y,negative
stranger,strongsubj,1,anypos,y,negative
strangest,strongsubj,1,anypos,y,negative
strangle,weaksubj,1,verb,y,negative
streamlined,weaksubj,1,adj,n,positive
strength,weaksubj,1,adj,n,neutral
strength,weaksubj,1,noun,n,neutral
strenuous,weaksubj,1,adj,n,negative
stress,strongsubj,1,noun,n,negative
stress,strongsubj,1,verb,y,negative
stressful,strongsubj,1,adj,n,negative
stressfully,strongsubj,1,adverb,n,negative
stricken,strongsubj,1,adj,n,negative
strict,strongsubj,1,adj,n,negative
strictly,strongsubj,1,adverb,n,negative
stride,strongsubj,1,adj,n,positive
stride,strongsubj,1,noun,n,positive
strident,strongsubj,1,adj,n,negative
stridently,strongsubj,1,adverb,n,negative
strides,weaksubj,1,adj,n,positive
strides,weaksubj,1,noun,n,positive
strife,strongsubj,1,noun,n,negative
strike,weaksubj,1,verb,y,negative
striking,strongsubj,1,adj,n,positive
strikingly,strongsubj,1,anypos,n,positive
stringent,weaksubj,1,adj,n,negative
stringently,weaksubj,1,adverb,n,negative
striving,strongsubj,1,adj,n,positive
striving,strongsubj,1,noun,n,positive
strong,weaksubj,1,adj,n,positive
stronger,weaksubj,1,than,expected,adj n neutral
struck,weaksubj,1,verb,y,negative
struggle,strongsubj,1,adj,n,negative
struggle,strongsubj,1,noun,n,negative
strut,strongsubj,1,verb,y,negative
stubborn,strongsubj,1,adj,n,negative
stubbornly,strongsubj,1,adverb,n,negative
stubbornness,strongsubj,1,noun,n,negative
studious,strongsubj,1,adj,n,positive
studiously,strongsubj,1,adverb,n,positive
stuffed,weaksubj,1,adj,n,neutral
stuffy,strongsubj,1,adj,n,negative
stumble,weaksubj,1,anypos,y,negative
stump,weaksubj,1,verb,y,negative
stun,weaksubj,1,verb,y,negative
stunned,strongsubj,1,adj,n,positive
stunning,strongsubj,1,adj,n,positive
stunningly,strongsubj,1,anypos,n,positive
stunt,weaksubj,1,noun,n,negative
stunted,weaksubj,1,adj,n,negative
stupefy,weaksubj,1,verb,y,neutral
stupendous,strongsubj,1,adj,n,positive
stupendously,strongsubj,1,anypos,n,positive
stupid,strongsubj,1,anypos,n,negative
stupidity,strongsubj,1,noun,n,negative
stupidly,strongsubj,1,anypos,n,negative
stupified,strongsubj,1,adj,n,negative
stupify,strongsubj,1,verb,y,negative
stupor,strongsubj,1,noun,n,negative
sturdy,weaksubj,1,adj,n,positive
sty,strongsubj,1,adj,n,negative
sty,strongsubj,1,noun,n,negative
stylish,strongsubj,1,adj,n,positive
stylishly,strongsubj,1,adverb,n,positive
suave,strongsubj,1,adj,n,positive
subdued,weaksubj,1,adj,n,negative
subjected,weaksubj,1,anypos,n,negative
subjection,weaksubj,1,noun,n,negative
subjugate,strongsubj,1,noun,n,negative
subjugate,strongsubj,1,verb,y,negative
subjugation,strongsubj,1,noun,n,negative
sublime,strongsubj,1,adj,n,positive
submissive,weaksubj,1,adj,n,negative
subordinate,weaksubj,1,adj,n,negative
subordinate,weaksubj,1,noun,n,negative
subscribe,weaksubj,1,verb,y,positive
subservience,strongsubj,1,noun,n,negative
subservient,strongsubj,1,adj,n,negative
subside,weaksubj,1,verb,y,negative
substandard,weaksubj,1,adj,n,negative
substantial,weaksubj,1,adj,n,positive
substantially,weaksubj,1,adverb,n,positive
substantive,weaksubj,1,adj,n,positive
subtle,weaksubj,1,adj,n,positive
subtract,weaksubj,1,verb,y,negative
subversion,weaksubj,1,noun,n,negative
subversive,weaksubj,1,adj,n,negative
subversively,weaksubj,1,adverb,n,negative
subvert,weaksubj,1,verb,y,negative
succeed,weaksubj,1,verb,y,positive
success,weaksubj,1,adj,n,positive
success,weaksubj,1,noun,n,positive
successful,weaksubj,1,adj,n,positive
successfully,weaksubj,1,adverb,n,positive
succumb,strongsubj,1,verb,y,negative
such,weaksubj,1,anypos,y,neutral
sucker,strongsubj,1,noun,n,negative
suffer,weaksubj,1,verb,y,negative
sufferer,strongsubj,1,noun,n,negative
sufferers,strongsubj,1,adj,n,negative
sufferers,strongsubj,1,noun,n,negative
suffering,strongsubj,1,adj,n,negative
suffering,strongsubj,1,noun,n,negative
suffice,weaksubj,1,verb,y,positive
sufficient,weaksubj,1,adj,n,positive
sufficiently,weaksubj,1,adverb,n,positive
suffocate,strongsubj,1,verb,y,negative
sugar,strongsubj,1,coat,verb,y negative
sugar,strongsubj,1,coated,anypos,n negative
sugarcoated,strongsubj,1,anypos,n,negative
suggest,weaksubj,1,anypos,y,positive
suggestions,weaksubj,1,adj,n,positive
suggestions,weaksubj,1,noun,n,positive
suicidal,weaksubj,1,adj,n,negative
suicide,weaksubj,1,noun,n,negative
suit,weaksubj,1,verb,y,positive
suitable,weaksubj,1,adj,n,positive
sulk,strongsubj,1,verb,y,negative
sullen,strongsubj,1,adj,n,negative
sully,strongsubj,1,verb,y,negative
sumptuous,strongsubj,1,adj,n,positive
sumptuously,strongsubj,1,adverb,n,positive
sumptuousness,strongsubj,1,noun,n,positive
sunder,strongsubj,1,verb,y,negative
sunny,weaksubj,1,adj,n,positive
super,strongsubj,1,anypos,n,positive
superb,strongsubj,1,anypos,n,positive
superbly,strongsubj,1,anypos,n,positive
superficial,strongsubj,1,adj,n,negative
superficial,strongsubj,1,noun,n,negative
superficiality,strongsubj,1,noun,n,negative
superficially,strongsubj,1,adverb,n,negative
superfluous,strongsubj,1,adj,n,negative
superior,weaksubj,1,adj,n,positive
superiority,strongsubj,1,adj,n,negative
superiority,strongsubj,1,noun,n,negative
superlative,strongsubj,1,adj,n,positive
superstition,strongsubj,1,noun,n,negative
superstitious,strongsubj,1,noun,n,negative
support,strongsubj,1,adj,n,positive
support,strongsubj,1,noun,n,positive
support,weaksubj,1,verb,y,positive
supporter,strongsubj,1,adj,n,positive
supporter,strongsubj,1,noun,n,positive
supportive,strongsubj,1,adj,n,positive
supportive,strongsubj,1,noun,n,positive
suppose,strongsubj,1,verb,y,neutral
supposed,weaksubj,1,anypos,y,negative
supposing,strongsubj,1,anypos,n,neutral
suppress,weaksubj,1,verb,y,negative
suppression,weaksubj,1,adj,n,negative
suppression,weaksubj,1,noun,n,negative
supremacy,strongsubj,1,adj,n,negative
supremacy,strongsubj,1,noun,n,negative
supreme,strongsubj,1,adj,n,positive
supremely,strongsubj,1,adverb,n,positive
supurb,strongsubj,1,adj,n,positive
supurbly,strongsubj,1,anypos,n,positive
sure,strongsubj,1,anypos,n,positive
surely,strongsubj,1,anypos,y,positive
surge,strongsubj,1,noun,n,positive
surging,strongsubj,1,adj,n,positive
surmise,strongsubj,1,verb,y,positive
surmount,strongsubj,1,verb,y,positive
surpass,strongsubj,1,verb,y,positive
surprise,strongsubj,1,adj,n,neutral
surprise,strongsubj,1,noun,n,neutral
surprise,strongsubj,1,verb,y,neutral
surprising,strongsubj,1,anypos,y,neutral
surprisingly,strongsubj,1,anypos,y,neutral
surrender,weaksubj,1,adj,n,negative
surrender,weaksubj,1,noun,n,negative
survival,weaksubj,1,noun,n,positive
survive,weaksubj,1,verb,y,positive
survivor,weaksubj,1,noun,n,positive
susceptible,weaksubj,1,adj,n,negative
suspect,weaksubj,1,adj,n,negative
suspect,weaksubj,1,noun,n,negative
suspicion,weaksubj,1,adj,n,negative
suspicion,weaksubj,1,noun,n,negative
suspicions,strongsubj,1,adj,n,negative
suspicions,strongsubj,1,noun,n,negative
suspicious,strongsubj,1,adj,n,negative
suspicious,strongsubj,1,anypos,n,negative
suspicious,strongsubj,1,anypos,y,negative
suspiciously,strongsubj,1,anypos,n,negative
sustainability,weaksubj,1,adj,n,positive
sustainability,weaksubj,1,noun,n,positive
sustainable,weaksubj,1,adj,n,positive
sustainable,weaksubj,1,noun,n,positive
sustained,weaksubj,1,adj,n,positive
swagger,strongsubj,1,verb,y,negative
swamped,strongsubj,1,anypos,n,negative
swear,strongsubj,1,verb,n,negative
sweeping,strongsubj,1,adj,n,positive
sweet,weaksubj,1,adj,n,positive
sweeten,weaksubj,1,verb,y,positive
sweetheart,weaksubj,1,noun,n,positive
sweetly,weaksubj,1,adverb,n,positive
sweetness,weaksubj,1,noun,n,positive
swift,weaksubj,1,adj,n,positive
swiftness,weaksubj,1,noun,n,positive
swindle,strongsubj,1,verb,y,negative
swing,weaksubj,1,adj,n,neutral
swing,weaksubj,1,noun,n,neutral
swipe,strongsubj,1,adj,n,negative
swipe,strongsubj,1,noun,n,negative
swoon,weaksubj,1,verb,y,negative
swore,strongsubj,1,verb,n,negative
sworn,strongsubj,1,adj,n,positive
sympathetic,strongsubj,1,adj,n,negative
sympathetic,strongsubj,1,noun,n,negative
sympathetically,strongsubj,1,anypos,n,negative
sympathies,strongsubj,1,adj,n,negative
sympathies,strongsubj,1,noun,n,negative
sympathize,strongsubj,1,verb,y,negative
sympathy,strongsubj,1,adj,n,negative
sympathy,strongsubj,1,noun,n,negative
symptom,weaksubj,1,noun,n,negative
syndrome,weaksubj,1,adj,n,negative
syndrome,weaksubj,1,noun,n,negative
systematic,weaksubj,1,adj,n,neutral
taboo,strongsubj,1,adj,n,negative
taboo,strongsubj,1,noun,n,negative
tact,strongsubj,1,noun,n,positive
taint,strongsubj,1,verb,y,negative
tainted,strongsubj,1,anypos,n,negative
tale,weaksubj,1,adj,n,neutral
tale,weaksubj,1,noun,n,neutral
talent,strongsubj,1,adj,n,positive
talent,strongsubj,1,noun,n,positive
talented,strongsubj,1,adj,n,positive
tall,weaksubj,1,adj,n,neutral
tamper,weaksubj,1,verb,y,negative
tangled,weaksubj,1,adj,n,negative
tantalize,weaksubj,1,verb,y,positive
tantalizing,strongsubj,1,anypos,n,positive
tantalizingly,strongsubj,1,anypos,n,positive
tantamount,strongsubj,1,anypos,n,neutral
tantrum,strongsubj,1,noun,n,negative
tardy,weaksubj,1,adj,n,negative
tarnish,weaksubj,1,verb,y,negative
taste,weaksubj,1,noun,n,positive
taste,weaksubj,1,verb,y,neutral
tattered,strongsubj,1,anypos,n,negative
taunt,strongsubj,1,noun,n,negative
taunt,strongsubj,1,verb,y,negative
taunting,strongsubj,1,anypos,n,negative
tauntingly,strongsubj,1,anypos,n,negative
taunts,strongsubj,1,noun,n,negative
tawdry,strongsubj,1,adj,n,negative
tease,weaksubj,1,verb,y,negative
teasingly,strongsubj,1,anypos,n,negative
taxing,weaksubj,1,anypos,n,negative
tedious,strongsubj,1,adj,n,negative
tediously,strongsubj,1,adverb,n,negative
temerity,strongsubj,1,noun,n,negative
temper,strongsubj,1,noun,n,negative
temper,weaksubj,1,verb,y,negative
temperance,weaksubj,1,noun,n,positive
temperate,weaksubj,1,adj,n,positive
tempest,weaksubj,1,noun,n,negative
tempt,strongsubj,1,verb,y,positive
temptation,strongsubj,1,noun,n,negative
tempting,strongsubj,1,anypos,y,positive
temptingly,strongsubj,1,anypos,y,positive
tenacious,strongsubj,1,adj,n,positive
tenaciously,strongsubj,1,anypos,n,positive
tenacity,strongsubj,1,noun,n,positive
tendency,weaksubj,1,adj,n,neutral
tendency,weaksubj,1,noun,n,neutral
tender,weaksubj,1,adj,n,positive
tenderly,weaksubj,1,adverb,n,positive
tenderness,weaksubj,1,noun,n,positive
tense,weaksubj,1,adj,n,negative
tension,weaksubj,1,adj,n,negative
tension,weaksubj,1,noun,n,negative
tentative,weaksubj,1,adj,n,negative
tentatively,weaksubj,1,adverb,n,negative
tenuous,weaksubj,1,adj,n,negative
tenuously,weaksubj,1,adverb,n,negative
tepid,weaksubj,1,adj,n,negative
terrible,strongsubj,1,adj,n,negative
terrible,strongsubj,1,anypos,y,negative
terribleness,strongsubj,1,noun,n,negative
terribly,strongsubj,1,anypos,n,negative
terrific,strongsubj,1,adj,n,positive
terrific,strongsubj,1,anypos,y,positive
terrifically,strongsubj,1,anypos,n,positive
terrified,strongsubj,1,adj,n,positive
terrify,strongsubj,1,verb,y,positive
terrifying,strongsubj,1,adj,n,positive
terrifying,strongsubj,1,anypos,n,positive
terrifyingly,strongsubj,1,anypos,n,positive
terror,strongsubj,1,noun,n,negative
terror,strongsubj,1,genic,adj,n negative
terror,strongsubj,1,genic,noun,n negative
terrorism,weaksubj,1,noun,n,negative
terrorize,strongsubj,1,verb,y,negative
thank,strongsubj,1,verb,y,positive
thankful,strongsubj,1,anypos,n,positive
thankfully,strongsubj,1,anypos,n,positive
thankless,strongsubj,1,anypos,n,negative
theoretize,strongsubj,1,verb,y,neutral
therefore,strongsubj,1,anypos,y,neutral
think,strongsubj,1,verb,y,neutral
thinkable,strongsubj,1,adj,n,positive
thinkable,strongsubj,1,noun,n,positive
thinking,strongsubj,1,adj,n,neutral
thinking,strongsubj,1,noun,n,neutral
thirst,strongsubj,1,noun,n,negative
thirst,strongsubj,1,verb,y,negative
thorny,strongsubj,1,adj,n,negative
thorny,strongsubj,1,noun,n,negative
thorough,weaksubj,1,adj,n,positive
though,strongsubj,1,anypos,n,neutral
thought,weaksubj,1,adj,n,neutral
thought,weaksubj,1,noun,n,neutral
thoughtful,strongsubj,1,adj,n,positive
thoughtfully,strongsubj,1,adverb,n,positive
thoughtfulness,strongsubj,1,noun,n,positive
thoughtless,strongsubj,1,adj,n,negative
thoughtlessly,strongsubj,1,anypos,n,negative
thoughtlessness,strongsubj,1,noun,n,negative
thrash,weaksubj,1,verb,y,negative
threat,weaksubj,1,adj,n,negative
threat,weaksubj,1,noun,n,negative
threaten,weaksubj,1,verb,y,negative
threatening,weaksubj,1,adj,n,negative
threatening,weaksubj,1,noun,n,negative
threats,weaksubj,1,adj,n,negative
threats,weaksubj,1,noun,n,negative
thrift,weaksubj,1,noun,n,positive
thrifty,weaksubj,1,adj,n,positive
thrill,strongsubj,1,noun,n,positive
thrill,strongsubj,1,verb,y,positive
thrilling,strongsubj,1,anypos,n,positive
thrillingly,strongsubj,1,anypos,n,positive
thrills,strongsubj,1,noun,n,positive
thrive,weaksubj,1,verb,y,positive
thriving,weaksubj,1,adj,n,positive
throttle,strongsubj,1,verb,y,negative
throw,weaksubj,1,verb,y,negative
thumb,weaksubj,1,verb,y,negative
thumbs,weaksubj,1,adj,n,negative
thumbs,weaksubj,1,noun,n,negative
thus,strongsubj,1,anypos,y,neutral
thusly,strongsubj,1,anypos,n,neutral
thwart,strongsubj,1,verb,y,negative
tickle,weaksubj,1,verb,y,positive
tidy,strongsubj,1,adj,n,positive
time,strongsubj,1,honored,adj,n positive
timely,weaksubj,1,adj,n,positive
timid,strongsubj,1,adj,n,negative
timidity,strongsubj,1,noun,n,negative
timidly,strongsubj,1,adverb,n,negative
timidness,strongsubj,1,noun,n,negative
tingle,strongsubj,1,verb,y,positive
tint,strongsubj,1,verb,y,neutral
tiny,weaksubj,1,adj,n,negative
tire,weaksubj,1,verb,y,negative
tired,strongsubj,1,adj,n,negative
tiresome,strongsubj,1,adj,n,negative
tiring,strongsubj,1,adj,n,negative
tiring,strongsubj,1,noun,n,negative
tiringly,strongsubj,1,anypos,n,negative
titillate,weaksubj,1,verb,y,positive
titillating,strongsubj,1,anypos,n,positive
titillatingly,strongsubj,1,anypos,n,positive
toast,strongsubj,1,verb,y,positive
togetherness,strongsubj,1,noun,n,positive
toil,strongsubj,1,verb,y,negative
tolerable,strongsubj,1,adj,n,positive
tolerably,strongsubj,1,adverb,n,positive
tolerance,strongsubj,1,adj,n,positive
tolerance,strongsubj,1,noun,n,positive
tolerant,weaksubj,1,adj,n,positive
tolerantly,strongsubj,1,anypos,n,positive
tolerate,weaksubj,1,verb,y,positive
toleration,weaksubj,1,noun,n,positive
toll,weaksubj,1,adj,n,negative
toll,weaksubj,1,noun,n,negative
too,weaksubj,1,anypos,y,negative
top,weaksubj,1,adj,n,positive
topple,weaksubj,1,verb,y,negative
torment,strongsubj,1,noun,n,negative
torment,strongsubj,1,verb,y,negative
tormented,strongsubj,1,adj,n,negative
torrent,strongsubj,1,noun,n,negative
torrid,strongsubj,1,anypos,n,positive
torridly,strongsubj,1,anypos,n,positive
torture,weaksubj,1,noun,n,negative
torture,weaksubj,1,verb,y,negative
tortured,weaksubj,1,adj,n,negative
tortuous,strongsubj,1,adj,n,negative
torturous,strongsubj,1,adj,n,negative
torturously,strongsubj,1,anypos,n,negative
totalitarian,weaksubj,1,adj,n,negative
tradition,weaksubj,1,noun,n,positive
traditional,weaksubj,1,adj,n,positive
touch,weaksubj,1,verb,y,neutral
touches,strongsubj,1,adj,n,neutral
touches,strongsubj,1,noun,n,neutral
touchy,strongsubj,1,adj,n,negative
toughness,strongsubj,1,adj,n,negative
toughness,strongsubj,1,noun,n,negative
toxic,weaksubj,1,adj,n,negative
traduce,strongsubj,1,verb,y,negative
tragedy,weaksubj,1,adj,n,negative
tragedy,weaksubj,1,noun,n,negative
tragic,strongsubj,1,adj,n,negative
tragically,strongsubj,1,anypos,n,negative
traitor,strongsubj,1,noun,n,negative
traitorous,strongsubj,1,adj,n,negative
traitorously,strongsubj,1,adj,n,negative
traitorously,strongsubj,1,anypos,n,negative
tramp,strongsubj,1,noun,n,negative
trample,strongsubj,1,verb,y,negative
tranquil,strongsubj,1,adj,n,positive
tranquility,strongsubj,1,adj,n,positive
tranquility,strongsubj,1,noun,n,positive
transgress,weaksubj,1,verb,y,negative
transgression,weaksubj,1,noun,n,negative
transparency,weaksubj,1,adj,n,neutral
transparency,weaksubj,1,noun,n,neutral
transparent,weaksubj,1,adj,n,neutral
transparent,weaksubj,1,noun,n,neutral
transport,weaksubj,1,verb,y,neutral
trauma,strongsubj,1,adj,n,negative
trauma,strongsubj,1,noun,n,negative
traumatic,strongsubj,1,adj,n,negative
